"G","frac"
32800,0.0122333061389183
32804,0.00172331237386962
32805,0.0069384249731716
32806,0.01393706319801
32807,0.0172903594326424
32812,0.00172331237386962
32816,0.00172783340218575
32818,0.00175191069904514
32972,0.0508369703252802
32973,0.380817326231408
32974,0.580635497374227
32975,0.545976403640658
32976,0.490428202359383
32977,0.379172245197509
32978,0.211790269349604
32979,0.239712586182563
32980,0.264155143502436
32981,0.161102118409361
32982,0.0438233162779471
33059,0.00859545439529554
33060,0.161780295456406
33061,0.0172074940959158
33161,0.0550425010153572
33162,0.130787566622347
33163,0.0464288186607077
33164,0.012035901921566
33200,0.316996569810119
33201,0.815753761903291
33202,0.691385483662603
33203,0.29354257004083
33204,0.0332702999292738
33271,0.00699145096871933
33284,0.00174713004319371
33285,0.00346929291738991
33335,0.0506564744257491
33347,0.0447802466583238
33348,0.673402956126206
33349,0.638309012436736
33350,0.888110330854522
33351,0.669705988938019
33352,0.372704593744746
33353,0.0344326500966675
33357,0.0362577787973339
33378,0.0262935117123535
33508,0.214688462401136
33509,0.539738767063843
33510,0.633982754995127
33511,0.475853707437692
33512,0.309068986425266
33513,0.0516643749091831
33516,0.00343988043002917
33517,0.0385498338407914
33521,0.040173710341268
33522,0.00349719504193483
33523,0.0594845877358378
33524,0.00522524095205855
33525,0.00695474191509211
33526,0.0174286993428232
33527,0.0313440476201171
33528,0.0208436649147229
33692,0.123922519316333
33693,0.712331705806091
33694,0.998247001433601
33695,0.93866411836329
33696,1
33697,0.713423857987619
33698,0.671751188789705
33699,0.929960738315882
33700,1
33701,1
33702,0.894927222939458
33703,0.635492636712865
33704,0.0696458826694731
33769,0.00525752891556214
33770,0.145327247417156
33771,0.00175299856639928
33920,0.563829865856199
33921,0.921180260431588
33922,0.584470160497114
33923,0.239646882554921
33924,0.00171960277791058
33991,0.0276027204197312
34004,0.00863249238990385
34015,0.10273990546003
34016,0.85007703719693
34017,0.82413359774505
34018,0.637706789862322
34019,0.857025824017622
34020,0.877744386875199
34021,0.625511616892
34022,0.668833459512517
34023,0.815452343880022
34024,0.0786564088376047
34055,0.0709603819580146
34069,0.0258371503352884
34070,0.0550933877086421
34097,0.0154807365507731
34098,0.0292389959572504
34154,0.0466648654882634
34155,0.260852383413864
34156,0.152245766195751
34167,0.00350376804017886
34168,0.00350520017358816
34227,0.00690427312240945
34228,0.0208605999168063
34229,0.0483325918219297
34230,0.0533378642302371
34231,0.0328577584802236
34234,0.00171960277791058
34235,0.00695879786823654
34237,0.0240816248067113
34238,0.0121304945186307
34239,0.00175116795338478
34240,0.00345070028932608
34241,0.0103793600567985
34242,0.0278093758397407
34243,0.0156414905165355
34244,0.0191108300077234
34245,0.00695735883092722
34246,0.0295978401651345
34247,0.00688847002797268
34260,0.335936682705792
34261,0.516875803155996
34262,0.116452468301669
34389,0.0706847616374682
34413,0.00687841111164232
34414,0.137757904692368
34416,0.0498785408417553
34417,0.00688128547802758
34419,0.377489745458508
34420,0.534091949618433
34421,0.168927676641588
34437,0.515768068090545
34438,0.941493267152553
34439,0.640883345180342
34440,0.164232963769828
34489,0.175666626838496
34490,0.994742199739618
34491,0.819072440370855
34492,0.542371765116574
34493,0.204664578718922
34494,0.0087630004339704
34606,0.00174941921283157
34607,0.00174662039434583
34668,0.00175221710613965
34714,0.0507667318923506
34715,0.183730971869201
34716,0.239554227462656
34717,0.0735455551978935
34736,0.117112030442256
34737,0.397042076749806
34738,0.458405621411238
34739,0.689100559652064
34740,0.820801744843283
34741,0.636290500614253
34742,0.444276407879957
34743,0.647114244738269
34744,0.657820755842022
34745,0.159066933668743
34773,0.00174101998775257
34774,0.165128857404269
34874,0.00347363453045138
34887,0.0587979313775296
34888,0.0397645296051591
34944,0.00349044127724066
34945,0.0209944282285989
34946,0.347281783941262
34947,0.13955593176063
34948,0.0469892810726253
34949,0.0380248468759735
34950,0.0242285221318019
34953,0.00171998575856644
34954,0.00172980813757458
34956,0.00522866036985097
34957,0.0224706680971878
34958,0.0624482102137085
34959,0.0242663113029113
34960,0.0208095336103429
34961,0.0122039312377892
34962,0.00349743774475998
34963,0.0121969158971948
34964,0.00349184103296616
34968,0.00172840562519445
34971,0.00174941921283157
34977,0.00347643657540756
35156,0.00692203666005514
35157,0.386716568394712
35158,0.343404013324697
35159,0.16014817963651
35160,0.0965213148391146
35210,0.580176166858878
35211,1
35212,1
35213,1
35214,0.913913679663208
35215,0.61635764230306
35216,0.0577420193524427
35326,0.00172035418231931
35387,0.0827539321877935
35388,0.122581227895426
35431,0.0331565991407458
35432,0.351079695197761
35433,0.540471743679791
35434,0.893136423814875
35435,1
35436,1
35437,0.994838937453042
35438,0.437566421516722
35439,0.0735393732646165
35461,0.265596938754472
35462,0.0758601647570319
35463,0.0505068206844001
35464,0.520166188982739
35465,0.857444419101369
35466,0.483858492295294
35467,0.00174090785848896
35493,0.00516517807898912
35494,0.0793584536371056
35606,0.27025091576508
35607,0.519576715265328
35608,0.209674916239624
35664,0.0122533709045504
35665,0.0121972755615694
35666,0.151864123973828
35667,0.309642944136766
35668,0.621093950958676
35669,0.395163640611776
35674,0.00521450483190719
35675,0.00174638011758143
35676,0.0139477871821205
35678,0.0241247340581699
35679,0.00520355295951817
35680,0.00869493148995516
35681,0.00172035418231931
35682,0.00345304675070016
35683,0.00172446903126986
35693,0.00521724878287843
35695,0.00174090785848896
35927,0.065797068297384
35928,0.296503883284182
35929,0.0207635354122355
35930,0.660349881964505
35931,1
35932,1
35933,1
35934,1
35935,1
35936,0.409320128490057
36082,0.0887874251751373
36083,0.543379102651683
36084,0.456519514599629
36122,0.348923350483752
36123,0.0367105491709475
36129,0.0138621561034834
36130,0.391454418819053
36131,0.0640066476507901
36149,0.587686900337021
36150,0.791433570842288
36151,0.805212653293479
36152,0.996557241168975
36153,1
36154,1
36155,1
36156,1
36157,1
36158,1
36159,0.984506914989214
36160,0.485798730038138
36312,0.00518759408155869
36313,0.117780098626229
36314,0.00866117008111391
36320,0.00346018222635706
36321,0.00172875148419008
36323,0.0087026545473646
36324,0.0941194192885265
36325,0.668693575890765
36326,0.981049408144304
36327,1
36328,0.787500331579236
36329,0.671936811732702
36330,0.43930694797839
36383,0.00174614876871155
36384,0.0626979452550815
36385,0.055405692998299
36386,0.0172687233999047
36387,0.0120985516402675
36388,0.0552087616569952
36389,0.0344450183200741
36391,0.00347624815474068
36395,0.00172204991436386
36396,0.00173678582347798
36397,0.00347089467991652
36398,0.00173946210146509
36399,0.00346955321464362
36400,0.0087360834880166
36414,0.0034735714173286
36415,0.00347089467991652
36421,0.145197627579062
36422,0.00525448184412972
36446,0.0994943390231335
36447,0.172853941945916
36626,0.0909293627038625
36627,0.223579127528538
36650,0.0999486009465578
36651,0.440527126447271
36652,0.555013080583777
36653,0.619405279413341
36654,0.793633706786244
36655,0.676869056010265
36656,0.385058453834899
36802,0.0329043929257989
36803,0.28837886010802
36804,0.134458267831726
36842,0.37330385260181
36843,0.268032739896472
36845,0.00350230420587356
36846,0.0454920696005962
36847,0.00174723274182172
36868,0.0139935403040886
36869,0.480907003039686
36870,1
36871,1
36872,1
36873,1
36874,1
36875,1
36876,1
36877,1
36878,1
36879,1
36880,0.989669761612808
36881,0.279464127017723
36916,0.237692866288298
36917,0.0925850197782234
36918,0.00874139021769195
36980,0.151361966051892
36981,0.276290389179879
36982,0.00174069585548558
37037,0.00174592582587454
37038,0.128280159907168
37039,0.0450788094624
37040,0.00173284399911708
37043,0.182283180333549
37044,0.785871374683713
37045,0.732694405755402
37046,0.874388830531123
37047,0.982491091646806
37048,0.70681803884211
37049,0.394004949177086
37050,0.0688997216645018
37101,0.00174984588052305
37102,0.0922083565375878
37103,0.0450054658769937
37104,0.0399391261203937
37105,0.088803924899988
37106,0.430747794687372
37107,0.6402993137118
37108,0.236142702493739
37109,0.123044896831757
37110,0.00346306910703056
37111,0.0137933090868678
37113,0.00344734615687793
37114,0.0051762622735894
37115,0.0138247654881845
37116,0.0209078763748445
37117,0.00347092440566623
37118,0.00521947027915894
37120,0.00173677096060327
37121,0.00870086222009793
37122,0.00346697658764319
37133,0.00174592582587454
37140,0.00173415321561248
37141,0.317652427018106
37142,0.112250990726269
37166,0.0103263045706119
37167,0.0223775937195728
37221,0.382116966175426
37222,0.195187998971765
37346,0.500832173597782
37347,0.953450348556512
37348,0.113245808618991
37565,0.0292993676597252
37566,0.170738505870428
37567,0.0155231999806332
37588,0.0103321305511227
37589,0.378200213355862
37590,0.675470598894227
37591,0.978996518873682
37592,1
37593,1
37594,1
37595,1
37596,1
37597,1
37598,1
37599,0.854937326873616
37600,0.367811661862002
37601,0.0276126106587237
37628,0.234419809061029
37629,0.678766353799926
37636,0.17420050195693
37637,0.0896259181283522
37662,0.019251380933813
37663,0.055962430591244
37697,0.00172394543555577
37761,0.00174954485436812
37762,0.00174698905377788
37763,0.0604787931195806
37764,0.0208562761904942
37766,0.0309951088224184
37767,0.0533935750469932
37768,0.00516927132803497
37818,0.00174954485436812
37820,0.00867097122542944
37821,0.0225227567672181
37822,0.00689449936678478
37823,0.0122174186932671
37824,0.0243272923879404
37825,0.238608956717377
37826,0.062090230152355
37827,0.00521665585221459
37828,0.00173931611404542
37830,0.00173931611404542
37833,0.00174443232929253
37834,0.00518721088481989
37835,0.00172138045692343
37836,0.00862997979322398
37837,0.00172779119362954
37839,0.0121022017320014
37840,0.00519745776905307
37841,0.00345942517465636
37940,0.0466823418708484
37941,0.760851808470091
37942,0.720117320983396
37943,0.385757155848384
37944,0.0244757350461097
37968,0.0314879726367725
37969,0.317831724934539
37970,0.293423745948024
37971,0.0384912613429958
38065,0.1353031083973
38066,0.893628342936899
38067,0.926539567377077
38068,0.12648854140088
38263,0.00525151253555841
38264,0.0420071007586858
38310,0.00172169868618628
38311,0.210595416147618
38312,0.353934198637959
38313,0.444045647767734
38314,0.428440013968308
38315,0.560401142735631
38316,0.640393969006392
38317,0.349013482336277
38318,0.112067245449999
38319,0.00344465230359852
38381,0.583086163519686
38382,0.16246926972407
38536,0.00690686771802652
38537,0.0294243550094425
38538,0.01041666117146
38539,0.00523400680203941
38540,0.0520420025889962
38541,0.012114567161759
38542,0.0331032156992992
38543,0.145793575297208
38544,0.204950470946693
38545,0.0293679091655975
38546,0.00690686817460862
38548,0.0103803457533555
38550,0.00348725111793639
38551,0.00346219734676362
38554,0.00346972764253532
38555,0.00172295361741224
38556,0.00172671704365216
38557,0.0052189842495347
38568,0.00172169868618628
38570,0.00346346349684942
38580,0.0052365097972989
38661,0.037932575306022
38662,0.579649333010798
38663,0.690902218276357
38664,0.154195347134883
38682,0.200932914862829
38683,0.0349525726151354
38688,0.252636903499323
38689,1
38690,1
38691,0.930999067910844
38692,0.123379810380795
38786,0.113831598576598
38787,0.0517249853461394
38922,0.0155717069029411
38924,0.00172814480934343
38952,0.0157517710309865
38953,0.124049860585198
38954,0.0489798225390225
38981,0.178153431433759
38982,0.586115115678082
38983,0.418348232367293
38984,0.970535676739317
38985,0.699441705474195
38986,0.115308649443516
39101,0.22087353317756
39253,0.00348081020926198
39254,0.00348937688911374
39255,0.0103749988937606
39256,0.00867384094681268
39257,0.0052187524275213
39258,0.155482404341259
39259,0.0523577235821654
39260,0.0192350388556179
39261,0.149471407733208
39262,0.52191235907241
39263,0.0972726542662002
39264,0.00694323857408187
39265,0.0192215648052787
39267,0.0155545172947135
39268,0.0569907304704333
39271,0.00349427641877174
39274,0.0121852432198493
39275,0.00346854739175308
39276,0.00865911092864395
39285,0.00173427782315029
39294,0.00174530278893072
39400,0.100963023073872
39401,0.753179855415222
39402,0.99483398174955
39403,0.811854455279676
39404,0.476024145722357
39405,0.562842223634358
39406,0.394231254704701
39407,0.256553130079277
39408,0.929007824965798
39409,1
39410,0.975522934247472
39411,0.435753244678012
39412,0.0103455442067179
39485,0.0174958520553087
39486,0.0507410288388445
39670,0.010420299029971
39671,0.367187968625598
39672,0.622290141081926
39673,0.784562803246427
39674,0.198598506991491
39702,0.22915759189242
39703,0.371099929945455
39704,0.771461807304957
39705,1
39706,0.870409062547884
39707,0.555837143800385
39708,0.455119602652305
39709,0.298578866455768
39710,0.129362046704322
39712,0.0367371159084411
39971,0.00697803373251629
39972,0.00519574448151818
39973,0.0121065855547741
39974,0.00517772731984603
39975,0.0261046458622015
39976,0.573135586600607
39977,0.420316923242039
39978,0.50673153205842
39979,0.611734449150644
39980,0.361802094715232
39981,0.0226336363312513
39982,0.0242467587678279
39983,0.0156471963256588
39984,0.109435385855869
39985,0.393847435759726
39991,0.0086499712333072
39992,0.00523652498347428
39993,0.00348781782462337
39994,0.00520654699143382
39995,0.00348782151369022
40004,0.00174750477226085
40005,0.00521734583765826
40007,0.00172951398699039
40008,0.00174750477226085
40018,0.00522573187146102
40028,0.0658584111981279
40029,0.0121486161501743
40089,0.245388697357253
40120,0.0312512957928242
40121,0.593646542815755
40122,0.680498996945881
40123,0.750194301512296
40124,0.786811633540116
40125,0.708378797961511
40126,0.472034353068964
40127,0.0413448965854948
40128,0.0241218633027316
40129,0.362854061464469
40130,0.212357661239208
40205,0.143493103415325
40206,0.905777462653855
40207,0.900035480191318
40208,0.630315504398305
40209,0.300174152654638
40259,0.00523772275778357
40260,0.0157179602941115
40374,0.0402410799311829
40375,0.00524883651276298
40386,0.00349922434184199
40392,0.216726715009942
40393,0.888410990465281
40394,0.678223010063404
40395,0.753764412271974
40396,0.817172313868776
40397,0.533221482063093
40398,0.462085945874894
40399,0.54887649938352
40400,0.354181308736685
40401,0.0332086280762004
40425,0.414984150258178
40426,0.839277241821412
40427,1
40428,1
40429,1
40430,0.991384691799596
40431,0.768434247537532
40432,0.994831050552907
40433,0.51186317412075
40691,0.00695971568921703
40692,0.00348044308467647
40693,0.0121498555057787
40694,0.355326307990484
40695,0.604403440427089
40696,0.711311354325607
40697,0.56302990420277
40698,0.401416345883534
40699,0.0293393480567125
40700,0.399168110681661
40701,0.152523172030094
40702,0.0990483490363886
40703,0.0398983585406914
40704,0.0832768258882012
40705,0.026044542874964
40706,0.0469848208082412
40707,0.00695385409777714
40708,0.00174374828101433
40709,0.0908273828501346
40710,0.0173670370823621
40711,0.0103872982028376
40712,0.00693151566625934
40713,0.0069033035239797
40714,0.00524180123031659
40732,0.00172494519736561
40798,0.0227379243262099
40799,0.188640321655533
40808,0.098585405382839
40809,0.286862065304769
40810,0.00346283069228095
40863,0.0156549975783004
40864,0.00347693164582325
40926,0.203962293661748
40927,0.463261628995271
40928,0.728111650120116
40929,1
40930,0.867201605264765
40931,0.569671116608494
40932,0.364515930319592
40933,0.174680964955335
40934,0.00524883651276298
40942,0.0641076263683992
41093,0.320784784243445
41094,0.958549700967331
41095,0.138962510959844
41103,0.0209724855746432
41104,0.247718483561331
41105,0.669030871549598
41106,0.911456913953345
41107,0.527746381860996
41108,0.00173208792033804
41111,0.454077629536311
41112,0.896192723520467
41113,0.721950673210189
41114,0.654567469744462
41115,0.462759956927714
41116,0.430097628189885
41117,0.349643001393044
