"G","frac"
21015,0.0277011287564927
21016,0.0277011287564927
21017,0.0277011287564927
21021,0.0280079793111656
21024,0.0273940438062333
21041,0.0273940438062333
21068,0.0277011287564927
21195,0.0275476154184655
21352,0.0560159586223313
21353,0.0280079793111656
21354,0.0280079793111656
21423,0.0557091080676583
21425,0.0278545834956066
21428,0.055095230836931
21429,0.0557091080676583
21430,0.0275476154184655
21442,0.0555555947296311
21443,0.0555557122520993
21446,0.0281613158787029
21447,0.0278545834956066
21456,0.0277011287564927
21460,0.0280079793111656
21526,0.00170852760956381
21734,0.0555557122520915
21738,0.0275555123563427
21740,0.0274072053508217
21846,0.0278519511811188
21847,0.0560001055152371
21915,0.0280000823732924
21916,0.139407887097768
21917,0.0278519511811188
22072,0.112444545375648
22080,0.0560001647465849
22144,0.0275555123563427
22145,0.0281481543341184
22147,0.0280000823732924
22150,0.0280000823732924
22151,0.0557036666904611
22153,0.0562963086682368
22154,0.0280000823732924
22155,0.0281481543341184
22157,0.0281481543341184
22160,0.0281481543341184
22161,0.0831110487950869
22163,0.0278519511811188
22177,0.0277037610709728
22238,0.00523265805103228
22239,0.00523265805103228
22240,0.00343285369478426
22566,0.0279926753130064
22568,0.138673815524612
22629,0.0275629194166122
22635,0.0274195504338515
22638,0.0277062300928103
22790,0.0281358092510919
22791,0.0831185141462308
22792,0.0278494821592943
22799,0.0274195504338515
22860,0.0274195504338515
22863,0.0559853506260127
22864,0.0556989643185885
22865,0.111111190065446
22867,0.0274195504338515
22868,0.0555557122521046
22869,0.0558420393439022
22871,0.0275629194166122
22872,0.0281358092510919
22875,0.0277062300928103
22877,0.0274195504338515
22891,0.0556989643185885
22893,0.0551258388332245
22906,0.0275629194166122
23168,0.0279857128896873
23245,0.00701806996934429
23287,0.139096902348922
23288,0.139512556088962
23289,0.111388468382884
23348,0.111388586491659
23349,0.11166551226157
23350,0.0281242052285595
23351,0.0275698818399302
23355,0.0278471613498731
23508,0.0556943226997462
23509,0.167360012271034
23510,0.0835412484183627
23511,0.0829869250297335
23512,0.0840956310079341
23516,0.0275698818399302
23577,0.0278471613498731
23583,0.0279857128896873
23584,0.0279857128896873
23585,0.0275698818399302
23587,0.083263910587176
23588,0.0828481976461941
23591,0.0278471613498731
23608,0.0275698818399302
23621,0.0257134553118814
23673,0.0172463465018513
23888,0.0274420838175326
23954,0.0174177890423577
23961,0.00870889475141225
24008,0.0279791552637546
24009,0.165861294826039
24010,0.139761301728224
24064,0.0278449754730144
24065,0.0562265517348406
24066,0.139895657944624
24067,0.0839372885139111
24227,0.0281132758674203
24228,0.139359057155812
24229,0.0278449754730144
24232,0.0829974435024854
24234,0.0275764394658744
24235,0.0274420838175326
24307,0.0281132758674203
24318,0.0281132758674203
24327,0.0274420838175326
24334,0.0281132758674203
24340,0.0281132758674203
24343,0.0274420838175326
24368,0.055152820596603
24370,0.0278449754730144
24401,0.00863127952978903
24406,0.0121979043061885
24642,0.0279729672140647
24676,0.0209919157061829
24678,0.0278429127883324
24679,0.0279729672140647
24785,0.0551652550311287
24786,0.110590795610393
24787,0.138563762824457
24788,0.112151859359766
24946,0.166797132558379
24947,0.056075929679883
24948,0.222873062513393
24949,0.13791307922958
24951,0.0281029624658184
24952,0.0552953100074666
24953,0.0275826275155643
25006,0.0275826275155643
25051,0.0558158800023971
25054,0.0279729672140647
25079,0.0279729672140647
25083,0.0281029624658184
25123,0.0556858255766648
25364,0.0275884772422523
25406,0.00348997734183179
25409,0.027462146749861
25452,0.0279671174873688
25453,0.0558079623091144
25454,0.0559341758131583
25456,0.0280932129350882
25503,0.0560603304224571
25506,0.139582807594775
25507,0.083522829739465
25508,0.139078129728707
25509,0.0828917038585309
25510,0.223862917023511
25511,0.0275884772422523
25512,0.02784096287807
25666,0.110732314169454
25670,0.0275884772422523
25671,0.0561864258701765
25772,0.0277147493740262
25781,0.0280932129350882
25798,0.027462146749861
25804,0.0277147493740262
25806,0.02784096287807
25809,0.0277147493740262
25810,0.0560603304224571
25812,0.02784096287807
26080,0.0275940164748457
26114,0.028083980893772
26115,0.0277165957861987
26117,0.0278391164658994
26118,0.0277165957861987
