ID_LUID,x,y,YEAR,share.CrpLnd,share.GrsLnd,share.NatLnd,share.MngFor,share.PriFor,share.OagLnd,share.WetLnd,share.NotRel,share.RstLnd,Area.1000ha
208,91,75,2050,0,0,0.776917604,0,0,0.036307576,0.00644182,0.180333001,0,1054.05
209,93,75,2000,0,0,0.603733578,0,0,0.020644089,0.002663206,0.372959127,0,1179.03
209,93,75,2010,0,0,0.603733578,0,0,0.020644089,0.002663206,0.372959127,0,1179.03
209,93,75,2020,0,0,0.603733578,0,0,0.020644089,0.002663206,0.372959127,0,1179.03
209,93,75,2030,0,0,0.603733578,0,0,0.020644089,0.002663206,0.372959127,0,1179.03
209,93,75,2040,0,0,0.603733578,0,0,0.020644089,0.002663206,0.372959127,0,1179.03
209,93,75,2050,0,0,0.603733578,0,0,0.020644089,0.002663206,0.372959127,0,1179.03
210,95,75,2000,0,0,0.642047773,0,0,0.03494303,0.004920117,0.31808908,0,1274.36
210,95,75,2010,0,0,0.642047773,0,0,0.03494303,0.004920117,0.31808908,0,1274.36
210,95,75,2020,0,0,0.642047773,0,0,0.03494303,0.004920117,0.31808908,0,1274.36
210,95,75,2030,0,0,0.642047773,0,0,0.03494303,0.004920117,0.31808908,0,1274.36
210,95,75,2040,0,0,0.642047773,0,0,0.03494303,0.004920117,0.31808908,0,1274.36
210,95,75,2050,0,0,0.642047773,0,0,0.03494303,0.004920117,0.31808908,0,1274.36
211,97,75,2000,0,0,0.686236276,0,0,0.038497326,0.009830654,0.265435745,0,1235.93
211,97,75,2010,0,0,0.686236276,0,0,0.038497326,0.009830654,0.265435745,0,1235.93
211,97,75,2020,0,0,0.686236276,0,0,0.038497326,0.009830654,0.265435745,0,1235.93
211,97,75,2030,0,0,0.686236276,0,0,0.038497326,0.009830654,0.265435745,0,1235.93
211,97,75,2040,0,0,0.686236276,0,0,0.038497326,0.009830654,0.265435745,0,1235.93
211,97,75,2050,0,0,0.686236276,0,0,0.038497326,0.009830654,0.265435745,0,1235.93
212,99,75,2000,0,0,0.757935848,0,0,0.040402194,0.014001994,0.187659963,0,1203.4
212,99,75,2010,0,0,0.757935848,0,0,0.040402194,0.014001994,0.187659963,0,1203.4
212,99,75,2020,0,0,0.757935848,0,0,0.040402194,0.014001994,0.187659963,0,1203.4
212,99,75,2030,0,0,0.757935848,0,0,0.040402194,0.014001994,0.187659963,0,1203.4
212,99,75,2040,0,0,0.757935848,0,0,0.040402194,0.014001994,0.187659963,0,1203.4
212,99,75,2050,0,0,0.757935848,0,0,0.040402194,0.014001994,0.187659963,0,1203.4
213,101,75,2000,0,0,0.765761897,0,0,0.030388059,0.017360515,0.18648953,0,1047.78
213,101,75,2010,0,0,0.765761897,0,0,0.030388059,0.017360515,0.18648953,0,1047.78
213,101,75,2020,0,0,0.765761897,0,0,0.030388059,0.017360515,0.18648953,0,1047.78
213,101,75,2030,0,0,0.765761897,0,0,0.030388059,0.017360515,0.18648953,0,1047.78
213,101,75,2040,0,0,0.765761897,0,0,0.030388059,0.017360515,0.18648953,0,1047.78
213,101,75,2050,0,0,0.765761897,0,0,0.030388059,0.017360515,0.18648953,0,1047.78
214,103,75,2000,0,0,0.688079372,0,0,0.01458945,0.00926995,0.288061228,0,1212.52
214,103,75,2010,0,0,0.688079372,0,0,0.01458945,0.00926995,0.288061228,0,1212.52
214,103,75,2020,0,0,0.688079372,0,0,0.01458945,0.00926995,0.288061228,0,1212.52
214,103,75,2030,0,0,0.688079372,0,0,0.01458945,0.00926995,0.288061228,0,1212.52
214,103,75,2040,0,0,0.688079372,0,0,0.01458945,0.00926995,0.288061228,0,1212.52
214,103,75,2050,0,0,0.688079372,0,0,0.01458945,0.00926995,0.288061228,0,1212.52
215,105,75,2000,0,0,0.610193967,0,0,0.017269076,0.028599504,0.343937452,0,1170.3
215,105,75,2010,0,0,0.610193967,0,0,0.017269076,0.028599504,0.343937452,0,1170.3
215,105,75,2020,0,0,0.610193967,0,0,0.017269076,0.028599504,0.343937452,0,1170.3
215,105,75,2030,0,0,0.610193967,0,0,0.017269076,0.028599504,0.343937452,0,1170.3
215,105,75,2040,0,0,0.610193967,0,0,0.017269076,0.028599504,0.343937452,0,1170.3
215,105,75,2050,0,0,0.610193967,0,0,0.017269076,0.028599504,0.343937452,0,1170.3
216,107,75,2000,0,0,0.633455429,0,0,0.026103206,0.044847573,0.295593792,0,1209.43
216,107,75,2010,0,0,0.633455429,0,0,0.026103206,0.044847573,0.295593792,0,1209.43
216,107,75,2020,0,0,0.633455429,0,0,0.026103206,0.044847573,0.295593792,0,1209.43
216,107,75,2030,0,0,0.633455429,0,0,0.026103206,0.044847573,0.295593792,0,1209.43
216,107,75,2040,0,0,0.633455429,0,0,0.026103206,0.044847573,0.295593792,0,1209.43
216,107,75,2050,0,0,0.633455429,0,0,0.026103206,0.044847573,0.295593792,0,1209.43
217,109,75,2000,0,0,0.593384819,0,0,0.040571378,0.054141188,0.311902616,0,1231.41
217,109,75,2010,0,0,0.593384819,0,0,0.040571378,0.054141188,0.311902616,0,1231.41
217,109,75,2020,0,0,0.593384819,0,0,0.040571378,0.054141188,0.311902616,0,1231.41
217,109,75,2030,0,0,0.593384819,0,0,0.040571378,0.054141188,0.311902616,0,1231.41
217,109,75,2040,0,0,0.593384819,0,0,0.040571378,0.054141188,0.311902616,0,1231.41
217,109,75,2050,0,0,0.593384819,0,0,0.040571378,0.054141188,0.311902616,0,1231.41
218,111,75,2000,0,0,0.527884605,0,0,0.022943926,0.104685747,0.344485723,0,917.89
218,111,75,2010,0,0,0.527884605,0,0,0.022943926,0.104685747,0.344485723,0,917.89
218,111,75,2020,0,0,0.527884605,0,0,0.022943926,0.104685747,0.344485723,0,917.89
218,111,75,2030,0,0,0.527884605,0,0,0.022943926,0.104685747,0.344485723,0,917.89
218,111,75,2040,0,0,0.527884605,0,0,0.022943926,0.104685747,0.344485723,0,917.89
218,111,75,2050,0,0,0.527884605,0,0,0.022943926,0.104685747,0.344485723,0,917.89
219,113,75,2000,0,0,0.646209328,0,0,0.032247678,0.053547567,0.267995428,0,621.13
219,113,75,2010,0,0,0.646209328,0,0,0.032247678,0.053547567,0.267995428,0,621.13
219,113,75,2020,0,0,0.646209328,0,0,0.032247678,0.053547567,0.267995428,0,621.13
219,113,75,2030,0,0,0.646209328,0,0,0.032247678,0.053547567,0.267995428,0,621.13
219,113,75,2040,0,0,0.646209328,0,0,0.032247678,0.053547567,0.267995428,0,621.13
219,113,75,2050,0,0,0.646209328,0,0,0.032247678,0.053547567,0.267995428,0,621.13
220,135,75,2000,0,0,0.702711174,0,0,0,0.081962075,0.215326751,0,63.81
220,135,75,2010,0,0,0.702711174,0,0,0,0.081962075,0.215326751,0,63.81
220,135,75,2020,0,0,0.702711174,0,0,0,0.081962075,0.215326751,0,63.81
220,135,75,2030,0,0,0.702711174,0,0,0,0.081962075,0.215326751,0,63.81
220,135,75,2040,0,0,0.702711174,0,0,0,0.081962075,0.215326751,0,63.81
220,135,75,2050,0,0,0.702711174,0,0,0,0.081962075,0.215326751,0,63.81
221,137,75,2000,0,0,0.652406417,0,0,0,0.003235519,0.344358064,0,222.53
221,137,75,2010,0,0,0.652406417,0,0,0,0.003235519,0.344358064,0,222.53
221,137,75,2020,0,0,0.652406417,0,0,0,0.003235519,0.344358064,0,222.53
221,137,75,2030,0,0,0.652406417,0,0,0,0.003235519,0.344358064,0,222.53
221,137,75,2040,0,0,0.652406417,0,0,0,0.003235519,0.344358064,0,222.53
221,137,75,2050,0,0,0.652406417,0,0,0,0.003235519,0.344358064,0,222.53
222,139,75,2000,0,0,0.557679352,0,0,0,0.002034265,0.440286382,0,757.03
222,139,75,2010,0,0,0.557679352,0,0,0,0.002034265,0.440286382,0,757.03
222,139,75,2020,0,0,0.557679352,0,0,0,0.002034265,0.440286382,0,757.03
222,139,75,2030,0,0,0.557679352,0,0,0,0.002034265,0.440286382,0,757.03
222,139,75,2040,0,0,0.557679352,0,0,0,0.002034265,0.440286382,0,757.03
222,139,75,2050,0,0,0.557679352,0,0,0,0.002034265,0.440286382,0,757.03
223,141,75,2000,0,0,0.211731066,0,0,0,0.018033829,0.770235105,0,660.98
223,141,75,2010,0,0,0.211731066,0,0,0,0.018033829,0.770235105,0,660.98
223,141,75,2020,0,0,0.211731066,0,0,0,0.018033829,0.770235105,0,660.98
223,141,75,2030,0,0,0.211731066,0,0,0,0.018033829,0.770235105,0,660.98
223,141,75,2040,0,0,0.211731066,0,0,0,0.018033829,0.770235105,0,660.98
223,141,75,2050,0,0,0.211731066,0,0,0,0.018033829,0.770235105,0,660.98
224,143,75,2000,0,0,0.537123517,0,0,0,0.046356197,0.416520286,0,466.82
224,143,75,2010,0,0,0.537123517,0,0,0,0.046356197,0.416520286,0,466.82
224,143,75,2020,0,0,0.537123517,0,0,0,0.046356197,0.416520286,0,466.82
224,143,75,2030,0,0,0.537123517,0,0,0,0.046356197,0.416520286,0,466.82
224,143,75,2040,0,0,0.537123517,0,0,0,0.046356197,0.416520286,0,466.82
224,143,75,2050,0,0,0.537123517,0,0,0,0.046356197,0.416520286,0,466.82
225,145,75,2000,0,0,0.695534879,0,0,0,0.107636404,0.196828718,0,181.63
225,145,75,2010,0,0,0.695534879,0,0,0,0.107636404,0.196828718,0,181.63
225,145,75,2020,0,0,0.695534879,0,0,0,0.107636404,0.196828718,0,181.63
225,145,75,2030,0,0,0.695534879,0,0,0,0.107636404,0.196828718,0,181.63
225,145,75,2040,0,0,0.695534879,0,0,0,0.107636404,0.196828718,0,181.63
225,145,75,2050,0,0,0.695534879,0,0,0,0.107636404,0.196828718,0,181.63
226,147,75,2000,0,0,0.782631429,0,0,0,0.091548626,0.125819945,0,210.38
226,147,75,2010,0,0,0.782631429,0,0,0,0.091548626,0.125819945,0,210.38
226,147,75,2020,0,0,0.782631429,0,0,0,0.091548626,0.125819945,0,210.38
226,147,75,2030,0,0,0.782631429,0,0,0,0.091548626,0.125819945,0,210.38
226,147,75,2040,0,0,0.782631429,0,0,0,0.091548626,0.125819945,0,210.38
226,147,75,2050,0,0,0.782631429,0,0,0,0.091548626,0.125819945,0,210.38
227,149,75,2000,0,0,0.730776239,0,0,0,0.064170311,0.20505345,0,329.28
227,149,75,2010,0,0,0.730776239,0,0,0,0.064170311,0.20505345,0,329.28
227,149,75,2020,0,0,0.730776239,0,0,0,0.064170311,0.20505345,0,329.28
227,149,75,2030,0,0,0.730776239,0,0,0,0.064170311,0.20505345,0,329.28
227,149,75,2040,0,0,0.730776239,0,0,0,0.064170311,0.20505345,0,329.28
227,149,75,2050,0,0,0.730776239,0,0,0,0.064170311,0.20505345,0,329.28
228,151,75,2000,0,0,0.606757451,0,0,0,0.133221994,0.260020555,0,77.84
228,151,75,2010,0,0,0.606757451,0,0,0,0.133221994,0.260020555,0,77.84
228,151,75,2020,0,0,0.606757451,0,0,0,0.133221994,0.260020555,0,77.84
228,151,75,2030,0,0,0.606757451,0,0,0,0.133221994,0.260020555,0,77.84
228,151,75,2040,0,0,0.606757451,0,0,0,0.133221994,0.260020555,0,77.84
228,151,75,2050,0,0,0.606757451,0,0,0,0.133221994,0.260020555,0,77.84
229,-125,73,2000,0,0,0.971872658,0,0.000473391,0.010611858,0,0.017042092,0,253.49
229,-125,73,2010,0,0,0.971872658,0,0.000473391,0.010611858,0,0.017042092,0,253.49
229,-125,73,2020,0,0,0.971872658,0,0.000473391,0.010611858,0,0.017042092,0,253.49
229,-125,73,2030,0,0,0.971872658,0,0.000473391,0.010611858,0,0.017042092,0,253.49
229,-125,73,2040,0,0,0.971872658,0,0.000473391,0.010611858,0,0.017042092,0,253.49
229,-125,73,2050,0,0,0.971872658,0,0.000473391,0.010611858,0,0.017042092,0,253.49
230,-123,73,2000,0,0,0.9734112,0,0.000386057,0.010627097,0,0.015575646,0,1424.66
230,-123,73,2010,0,0,0.9734112,0,0.000386057,0.010627097,0,0.015575646,0,1424.66
230,-123,73,2020,0,0,0.9734112,0,0.000386057,0.010627097,0,0.015575646,0,1424.66
230,-123,73,2030,0,0,0.9734112,0,0.000386057,0.010627097,0,0.015575646,0,1424.66
230,-123,73,2040,0,0,0.9734112,0,0.000386057,0.010627097,0,0.015575646,0,1424.66
230,-123,73,2050,0,0,0.9734112,0,0.000386057,0.010627097,0,0.015575646,0,1424.66
231,-121,73,2000,0,0,0.971224681,0,0.000503236,0.010595915,0,0.017676168,0,1430.74
231,-121,73,2010,0,0,0.971224681,0,0.000503236,0.010595915,0,0.017676168,0,1430.74
231,-121,73,2020,0,0,0.971224681,0,0.000503236,0.010595915,0,0.017676168,0,1430.74
231,-121,73,2030,0,0,0.971224681,0,0.000503236,0.010595915,0,0.017676168,0,1430.74
231,-121,73,2040,0,0,0.971224681,0,0.000503236,0.010595915,0,0.017676168,0,1430.74
231,-121,73,2050,0,0,0.971224681,0,0.000503236,0.010595915,0,0.017676168,0,1430.74
232,-119,73,2000,0,0,0.940159236,0,0,0.010270154,0,0.04957061,0,1022.38
232,-119,73,2010,0,0,0.940159236,0,0,0.010270154,0,0.04957061,0,1022.38
232,-119,73,2020,0,0,0.940159236,0,0,0.010270154,0,0.04957061,0,1022.38
232,-119,73,2030,0,0,0.940159236,0,0,0.010270154,0,0.04957061,0,1022.38
232,-119,73,2040,0,0,0.940159236,0,0,0.010270154,0,0.04957061,0,1022.38
232,-119,73,2050,0,0,0.940159236,0,0,0.010270154,0,0.04957061,0,1022.38
233,-117,73,2000,0,0,0.941054609,0,0.000105338,0.010279233,0,0.04856082,0,1139.19
233,-117,73,2010,0,0,0.941054609,0,0.000105338,0.010279233,0,0.04856082,0,1139.19
233,-117,73,2020,0,0,0.941054609,0,0.000105338,0.010279233,0,0.04856082,0,1139.19
233,-117,73,2030,0,0,0.941054609,0,0.000105338,0.010279233,0,0.04856082,0,1139.19
233,-117,73,2040,0,0,0.941054609,0,0.000105338,0.010279233,0,0.04856082,0,1139.19
233,-117,73,2050,0,0,0.941054609,0,0.000105338,0.010279233,0,0.04856082,0,1139.19
234,-115,73,2000,0,0,0.971674605,0,0.000143336,0.010606862,0,0.017575196,0,906.96
234,-115,73,2010,0,0,0.971674605,0,0.000143336,0.010606862,0,0.017575196,0,906.96
234,-115,73,2020,0,0,0.971674605,0,0.000143336,0.010606862,0,0.017575196,0,906.96
234,-115,73,2030,0,0,0.971674605,0,0.000143336,0.010606862,0,0.017575196,0,906.96
234,-115,73,2040,0,0,0.971674605,0,0.000143336,0.010606862,0,0.017575196,0,906.96
234,-115,73,2050,0,0,0.971674605,0,0.000143336,0.010606862,0,0.017575196,0,906.96
235,-113,73,2000,0,0,0.962805827,0,0,0.010512422,0,0.026681752,0,424.26
235,-113,73,2010,0,0,0.962805827,0,0,0.010512422,0,0.026681752,0,424.26
235,-113,73,2020,0,0,0.962805827,0,0,0.010512422,0,0.026681752,0,424.26
235,-113,73,2030,0,0,0.962805827,0,0,0.010512422,0,0.026681752,0,424.26
235,-113,73,2040,0,0,0.962805827,0,0,0.010512422,0,0.026681752,0,424.26
235,-113,73,2050,0,0,0.962805827,0,0,0.010512422,0,0.026681752,0,424.26
236,-111,73,2000,0,0,0.905338218,0,0.000196258,0.009900126,0,0.084565398,0,458.58
236,-111,73,2010,0,0,0.905338218,0,0.000196258,0.009900126,0,0.084565398,0,458.58
236,-111,73,2020,0,0,0.905338218,0,0.000196258,0.009900126,0,0.084565398,0,458.58
236,-111,73,2030,0,0,0.905338218,0,0.000196258,0.009900126,0,0.084565398,0,458.58
236,-111,73,2040,0,0,0.905338218,0,0.000196258,0.009900126,0,0.084565398,0,458.58
236,-111,73,2050,0,0,0.905338218,0,0.000196258,0.009900126,0,0.084565398,0,458.58
237,-109,73,2000,0,0,0.945146497,0,0,0.010318471,0,0.044535032,0,392.5
237,-109,73,2010,0,0,0.945146497,0,0,0.010318471,0,0.044535032,0,392.5
237,-109,73,2020,0,0,0.945146497,0,0,0.010318471,0,0.044535032,0,392.5
237,-109,73,2030,0,0,0.945146497,0,0,0.010318471,0,0.044535032,0,392.5
237,-109,73,2040,0,0,0.945146497,0,0,0.010318471,0,0.044535032,0,392.5
237,-109,73,2050,0,0,0.945146497,0,0,0.010318471,0,0.044535032,0,392.5
238,-107,73,2000,0,0,0.05264376,0,0,0.000569699,0,0.946786541,0,561.7
238,-107,73,2010,0,0,0.05264376,0,0,0.000569699,0,0.946786541,0,561.7
238,-107,73,2020,0,0,0.05264376,0,0,0.000569699,0,0.946786541,0,561.7
238,-107,73,2030,0,0,0.05264376,0,0,0.000569699,0,0.946786541,0,561.7
238,-107,73,2040,0,0,0.05264376,0,0,0.000569699,0,0.946786541,0,561.7
238,-107,73,2050,0,0,0.05264376,0,0,0.000569699,0,0.946786541,0,561.7
239,-105,73,2000,0,0,0.357376284,0,0,0.003909897,0,0.638713819,0,171.36
239,-105,73,2010,0,0,0.357376284,0,0,0.003909897,0,0.638713819,0,171.36
239,-105,73,2020,0,0,0.357376284,0,0,0.003909897,0,0.638713819,0,171.36
239,-105,73,2030,0,0,0.357376284,0,0,0.003909897,0,0.638713819,0,171.36
239,-105,73,2040,0,0,0.357376284,0,0,0.003909897,0,0.638713819,0,171.36
239,-105,73,2050,0,0,0.357376284,0,0,0.003909897,0,0.638713819,0,171.36
240,-103,73,2000,0,0,0.021302439,0,0,0.000186863,0,0.978510698,0,107.03
240,-103,73,2010,0,0,0.021302439,0,0,0.000186863,0,0.978510698,0,107.03
240,-103,73,2020,0,0,0.021302439,0,0,0.000186863,0,0.978510698,0,107.03
240,-103,73,2030,0,0,0.021302439,0,0,0.000186863,0,0.978510698,0,107.03
240,-103,73,2040,0,0,0.021302439,0,0,0.000186863,0,0.978510698,0,107.03
240,-103,73,2050,0,0,0.021302439,0,0,0.000186863,0,0.978510698,0,107.03
241,-101,73,2000,0,0,0.354282906,0,0,0.00387384,0,0.641843254,0,691.82
241,-101,73,2010,0,0,0.354282906,0,0,0.00387384,0,0.641843254,0,691.82
241,-101,73,2020,0,0,0.354282906,0,0,0.00387384,0,0.641843254,0,691.82
241,-101,73,2030,0,0,0.354282906,0,0,0.00387384,0,0.641843254,0,691.82
241,-101,73,2040,0,0,0.354282906,0,0,0.00387384,0,0.641843254,0,691.82
241,-101,73,2050,0,0,0.354282906,0,0,0.00387384,0,0.641843254,0,691.82
242,-99,73,2000,0,0,0.374648438,0,0,0.004085938,0,0.621265625,0,1280
242,-99,73,2010,0,0,0.374648438,0,0,0.004085938,0,0.621265625,0,1280
242,-99,73,2020,0,0,0.374648438,0,0,0.004085938,0,0.621265625,0,1280
242,-99,73,2030,0,0,0.374648438,0,0,0.004085938,0,0.621265625,0,1280
242,-99,73,2040,0,0,0.374648438,0,0,0.004085938,0,0.621265625,0,1280
242,-99,73,2050,0,0,0.374648438,0,0,0.004085938,0,0.621265625,0,1280
243,-97,73,2000,0,0,0.673155525,0,0.000969865,0.007360582,0,0.318514028,0,577.4
243,-97,73,2010,0,0,0.673155525,0,0.000969865,0.007360582,0,0.318514028,0,577.4
243,-97,73,2020,0,0,0.673155525,0,0.000969865,0.007360582,0,0.318514028,0,577.4
243,-97,73,2030,0,0,0.673155525,0,0.000969865,0.007360582,0,0.318514028,0,577.4
243,-97,73,2040,0,0,0.673155525,0,0.000969865,0.007360582,0,0.318514028,0,577.4
243,-97,73,2050,0,0,0.673155525,0,0.000969865,0.007360582,0,0.318514028,0,577.4
244,-95,73,2000,0,0,0.347722596,0,0.002346922,0.003792892,0,0.64613759,0,899.05
244,-95,73,2010,0,0,0.347722596,0,0.002346922,0.003792892,0,0.64613759,0,899.05
244,-95,73,2020,0,0,0.347722596,0,0.002346922,0.003792892,0,0.64613759,0,899.05
244,-95,73,2030,0,0,0.347722596,0,0.002346922,0.003792892,0,0.64613759,0,899.05
244,-95,73,2040,0,0,0.347722596,0,0.002346922,0.003792892,0,0.64613759,0,899.05
244,-95,73,2050,0,0,0.347722596,0,0.002346922,0.003792892,0,0.64613759,0,899.05
245,-93,73,2000,0,0,0.056969027,0,5.64E-05,0.000620824,0,0.942353711,0,885.92
245,-93,73,2010,0,0,0.056969027,0,5.64E-05,0.000620824,0,0.942353711,0,885.92
245,-93,73,2020,0,0,0.056969027,0,5.64E-05,0.000620824,0,0.942353711,0,885.92
245,-93,73,2030,0,0,0.056969027,0,5.64E-05,0.000620824,0,0.942353711,0,885.92
245,-93,73,2040,0,0,0.056969027,0,5.64E-05,0.000620824,0,0.942353711,0,885.92
245,-93,73,2050,0,0,0.056969027,0,5.64E-05,0.000620824,0,0.942353711,0,885.92
246,-91,73,2000,0,0,0.013604925,0,0,0.00015201,0,0.986243065,0,394.71
246,-91,73,2010,0,0,0.013604925,0,0,0.00015201,0,0.986243065,0,394.71
246,-91,73,2020,0,0,0.013604925,0,0,0.00015201,0,0.986243065,0,394.71
246,-91,73,2030,0,0,0.013604925,0,0,0.00015201,0,0.986243065,0,394.71
246,-91,73,2040,0,0,0.013604925,0,0,0.00015201,0,0.986243065,0,394.71
246,-91,73,2050,0,0,0.013604925,0,0,0.00015201,0,0.986243065,0,394.71
247,-89,73,2000,0,0,0.001581938,0,0,1.27E-05,0,0.998405406,0,790.17
247,-89,73,2010,0,0,0.001581938,0,0,1.27E-05,0,0.998405406,0,790.17
247,-89,73,2020,0,0,0.001581938,0,0,1.27E-05,0,0.998405406,0,790.17
247,-89,73,2030,0,0,0.001581938,0,0,1.27E-05,0,0.998405406,0,790.17
247,-89,73,2040,0,0,0.001581938,0,0,1.27E-05,0,0.998405406,0,790.17
247,-89,73,2050,0,0,0.001581938,0,0,1.27E-05,0,0.998405406,0,790.17
248,-87,73,2000,0,0,0.001641733,0,0,1.84E-05,0,0.99833982,0,1084.22
248,-87,73,2010,0,0,0.001641733,0,0,1.84E-05,0,0.99833982,0,1084.22
248,-87,73,2020,0,0,0.001641733,0,0,1.84E-05,0,0.99833982,0,1084.22
248,-87,73,2030,0,0,0.001641733,0,0,1.84E-05,0,0.99833982,0,1084.22
248,-87,73,2040,0,0,0.001641733,0,0,1.84E-05,0,0.99833982,0,1084.22
248,-87,73,2050,0,0,0.001641733,0,0,1.84E-05,0,0.99833982,0,1084.22
249,-85,73,2000,0,0,0.488838626,0,0.002173142,0.005336763,0,0.503651469,0,676.44
249,-85,73,2010,0,0,0.488838626,0,0.002173142,0.005336763,0,0.503651469,0,676.44
249,-85,73,2020,0,0,0.488838626,0,0.002173142,0.005336763,0,0.503651469,0,676.44
249,-85,73,2030,0,0,0.488838626,0,0.002173142,0.005336763,0,0.503651469,0,676.44
249,-85,73,2040,0,0,0.488838626,0,0.002173142,0.005336763,0,0.503651469,0,676.44
249,-85,73,2050,0,0,0.488838626,0,0.002173142,0.005336763,0,0.503651469,0,676.44
250,-83,73,2000,0,0,0.392749432,0,0.000415683,0.004280648,0,0.602554238,0,1130.67
250,-83,73,2010,0,0,0.392749432,0,0.000415683,0.004280648,0,0.602554238,0,1130.67
250,-83,73,2020,0,0,0.392749432,0,0.000415683,0.004280648,0,0.602554238,0,1130.67
250,-83,73,2030,0,0,0.392749432,0,0.000415683,0.004280648,0,0.602554238,0,1130.67
250,-83,73,2040,0,0,0.392749432,0,0.000415683,0.004280648,0,0.602554238,0,1130.67
250,-83,73,2050,0,0,0.392749432,0,0.000415683,0.004280648,0,0.602554238,0,1130.67
251,-81,73,2000,0,0,0.421358506,0,0.00030503,0.004591501,0,0.573744963,0,622.89
251,-81,73,2010,0,0,0.421358506,0,0.00030503,0.004591501,0,0.573744963,0,622.89
251,-81,73,2020,0,0,0.421358506,0,0.00030503,0.004591501,0,0.573744963,0,622.89
251,-81,73,2030,0,0,0.421358506,0,0.00030503,0.004591501,0,0.573744963,0,622.89
251,-81,73,2040,0,0,0.421358506,0,0.00030503,0.004591501,0,0.573744963,0,622.89
251,-81,73,2050,0,0,0.421358506,0,0.00030503,0.004591501,0,0.573744963,0,622.89
252,-79,73,2000,0,0,0.696030311,0,0.000688883,0.007577715,0,0.295703091,0,348.39
252,-79,73,2010,0,0,0.696030311,0,0.000688883,0.007577715,0,0.295703091,0,348.39
252,-79,73,2020,0,0,0.696030311,0,0.000688883,0.007577715,0,0.295703091,0,348.39
252,-79,73,2030,0,0,0.696030311,0,0.000688883,0.007577715,0,0.295703091,0,348.39
252,-79,73,2040,0,0,0.696030311,0,0.000688883,0.007577715,0,0.295703091,0,348.39
252,-79,73,2050,0,0,0.696030311,0,0.000688883,0.007577715,0,0.295703091,0,348.39
253,-77,73,2000,0,0,0.38885339,0,0,0.00429535,0,0.60685126,0,281.7
253,-77,73,2010,0,0,0.38885339,0,0,0.00429535,0,0.60685126,0,281.7
253,-77,73,2020,0,0,0.38885339,0,0,0.00429535,0,0.60685126,0,281.7
253,-77,73,2030,0,0,0.38885339,0,0,0.00429535,0,0.60685126,0,281.7
253,-77,73,2040,0,0,0.38885339,0,0,0.00429535,0,0.60685126,0,281.7
253,-77,73,2050,0,0,0.38885339,0,0,0.00429535,0,0.60685126,0,281.7
254,-75,73,2000,0,0,0.391960597,0,0,0.004448681,0,0.603590721,0,62.94
254,-75,73,2010,0,0,0.391960597,0,0,0.004448681,0,0.603590721,0,62.94
254,-75,73,2020,0,0,0.391960597,0,0,0.004448681,0,0.603590721,0,62.94
254,-75,73,2030,0,0,0.391960597,0,0,0.004448681,0,0.603590721,0,62.94
254,-75,73,2040,0,0,0.391960597,0,0,0.004448681,0,0.603590721,0,62.94
254,-75,73,2050,0,0,0.391960597,0,0,0.004448681,0,0.603590721,0,62.94
255,-57,73,2000,0,0,0.498039216,0,0,0,0,0.501960784,0,7.65
255,-57,73,2010,0,0,0.498039216,0,0,0,0,0.501960784,0,7.65
255,-57,73,2020,0,0,0.498039216,0,0,0,0,0.501960784,0,7.65
255,-57,73,2030,0,0,0.498039216,0,0,0,0,0.501960784,0,7.65
255,-57,73,2040,0,0,0.498039216,0,0,0,0,0.501960784,0,7.65
255,-57,73,2050,0,0,0.498039216,0,0,0,0,0.501960784,0,7.65
256,-55,73,2000,0,0,0.75970157,0,0,0.003574944,0,0.236723486,0,386.02
256,-55,73,2010,0,0,0.75970157,0,0,0.003574944,0,0.236723486,0,386.02
256,-55,73,2020,0,0,0.75970157,0,0,0.003574944,0,0.236723486,0,386.02
256,-55,73,2030,0,0,0.75970157,0,0,0.003574944,0,0.236723486,0,386.02
256,-55,73,2040,0,0,0.75970157,0,0,0.003574944,0,0.236723486,0,386.02
256,-55,73,2050,0,0,0.75970157,0,0,0.003574944,0,0.236723486,0,386.02
257,-53,73,2000,0,0,0.547809314,0,0,0,0,0.452190686,0,36.29
257,-53,73,2010,0,0,0.547809314,0,0,0,0,0.452190686,0,36.29
257,-53,73,2020,0,0,0.547809314,0,0,0,0,0.452190686,0,36.29
257,-53,73,2030,0,0,0.547809314,0,0,0,0,0.452190686,0,36.29
257,-53,73,2040,0,0,0.547809314,0,0,0,0,0.452190686,0,36.29
257,-53,73,2050,0,0,0.547809314,0,0,0,0,0.452190686,0,36.29
258,-29,73,2000,0,0,0.203029326,0,0,0,0,0.796970674,0,93.09
258,-29,73,2010,0,0,0.203029326,0,0,0,0,0.796970674,0,93.09
258,-29,73,2020,0,0,0.203029326,0,0,0,0,0.796970674,0,93.09
258,-29,73,2030,0,0,0.203029326,0,0,0,0,0.796970674,0,93.09
258,-29,73,2040,0,0,0.203029326,0,0,0,0,0.796970674,0,93.09
258,-29,73,2050,0,0,0.203029326,0,0,0,0,0.796970674,0,93.09
259,-27,73,2000,0,0,0.418797731,0,0,0,0,0.581202269,0,315.57
259,-27,73,2010,0,0,0.418797731,0,0,0,0,0.581202269,0,315.57
259,-27,73,2020,0,0,0.418797731,0,0,0,0,0.581202269,0,315.57
259,-27,73,2030,0,0,0.418797731,0,0,0,0,0.581202269,0,315.57
