Model,Scenario,Region,Variable,Year,Unit,Value
AIM,SSP1p_20W_SPA1_BI3G,SAS,Biodiversity|NPotSpeciesInRegion,2100,number of species,819
AIM,SSP1p_20W_SPA1_BI3G,WLD,Biodiversity|NPotSpeciesInRegion,2100,number of species,2843
AIM,SSP1p_20W_SPA1_BI3G,EUE,Biodiversity|NPotSpeciesInRegion,2100,number of species,139
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2005,unitless,1
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2010,unitless,0.995177643448224
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2010,unitless,0.979952956935993
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2010,unitless,1.01208469217849
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2010,unitless,1.00262023059375
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2010,unitless,1.11125504538107
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2010,unitless,0.989879979653337
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2010,unitless,0.991360447042879
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2010,unitless,1.00811568071995
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2010,unitless,1.07433873684335
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2010,unitless,1.00130657590661
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2010,unitless,0.997954111766791
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2010,unitless,1.06319853282008
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2010,unitless,1.10580770121307
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2010,unitless,0.971062908213498
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2010,unitless,1.12046254402777
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2010,unitless,0.977145461230771
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2010,unitless,1.00932892889319
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2010,unitless,0.994107841806963
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2010,unitless,1.07095376774002
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2020,unitless,1.08415536723608
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2020,unitless,1.17402939224539
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2020,unitless,0.976862133773079
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2020,unitless,0.993165761245221
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2020,unitless,1.16239642535028
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2020,unitless,1.26538539210623
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2020,unitless,1.0033409948638
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2020,unitless,0.932357489188547
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2020,unitless,1.21071052059491
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2020,unitless,0.933044540634315
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2020,unitless,1.01384102326156
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2020,unitless,0.978081664916193
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2020,unitless,1.03863016207393
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2020,unitless,1.12537253981698
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2020,unitless,0.985652979779175
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2020,unitless,0.944415331287774
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2020,unitless,1.04000401980985
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2020,unitless,1.00641342621055
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2020,unitless,1.26213546301425
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2030,unitless,1.00247916480541
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2030,unitless,1.22338121288737
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2030,unitless,1.13570741959521
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2030,unitless,1.43948582125816
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2030,unitless,1.0367376205683
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2030,unitless,1.16272958364618
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2030,unitless,0.988162396375814
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2030,unitless,0.991857962163218
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2030,unitless,1.08873979312212
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2030,unitless,1.15136630974365
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2030,unitless,1.47547876409092
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2030,unitless,1.45480580724444
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2030,unitless,1.38305173426447
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2030,unitless,0.938868351885773
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2030,unitless,1.44139354093739
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2030,unitless,1.08441681435873
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2030,unitless,1.22673073225525
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2030,unitless,1.25245086906415
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2030,unitless,1.52841677749463
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2040,unitless,1.31224695682973
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2040,unitless,2.09388576796496
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2040,unitless,1.23238664115421
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2040,unitless,1.33741993829822
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2040,unitless,1.1501692854728
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2040,unitless,1.20315384662541
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2040,unitless,1.598868132933
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2040,unitless,1.75434103089384
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2040,unitless,1.73666439879056
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2040,unitless,1.0807425715737
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2040,unitless,1.03123915536732
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2040,unitless,0.993124753974214
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2040,unitless,1.14462811747531
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2040,unitless,1.77380869723836
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2040,unitless,1.81803814672442
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2040,unitless,0.964839471692606
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2040,unitless,1.15054853499444
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2040,unitless,1.35319227448402
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2040,unitless,1.0121407476143
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2050,unitless,1.31101877818134
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2050,unitless,2.1664210105919
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2050,unitless,1.24382114107028
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2050,unitless,1.19132975593194
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2050,unitless,1.6424769493632
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2050,unitless,1.80565418556345
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2050,unitless,1.10878803080374
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2050,unitless,0.991515234053633
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2050,unitless,1.88661330271282
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2050,unitless,0.969482582227096
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2050,unitless,1.37210373145859
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2050,unitless,1.04666224126368
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2050,unitless,1.1503203273665
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2050,unitless,1.86088297083048
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2050,unitless,1.17775839516431
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2050,unitless,1.01649137328017
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2050,unitless,1.37485203391523
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2050,unitless,1.22555429774029
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2050,unitless,1.82232242460483
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2060,unitless,1.20671240277297
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2060,unitless,1.65415761221164
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2060,unitless,1.86602255114874
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2060,unitless,1.12921618886785
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2060,unitless,0.985296136922194
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2060,unitless,1.93594718585784
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2060,unitless,0.974952276496806
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2060,unitless,1.3850381958456
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2060,unitless,1.06462697599783
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2060,unitless,1.15429085762244
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2060,unitless,1.88161136921791
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2060,unitless,1.18637272308589
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2060,unitless,1.01544806033758
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2060,unitless,1.39373739084439
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2060,unitless,1.23216475987474
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2060,unitless,1.87394024387477
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2060,unitless,1.2393599665167
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2060,unitless,1.30532300744304
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2060,unitless,2.19893616876631
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2070,unitless,0.991979805093316
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2070,unitless,1.97233435850979
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2070,unitless,0.991793963673071
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2070,unitless,1.40204127082172
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2070,unitless,1.07407553884304
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2070,unitless,1.15312894143491
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2070,unitless,1.93316805031633
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2070,unitless,1.30449419834845
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2070,unitless,1.20426395335602
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2070,unitless,2.26327126426151
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2070,unitless,1.02285453487329
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2070,unitless,1.24091133168218
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2070,unitless,1.41278285735488
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2070,unitless,1.23182933477404
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2070,unitless,1.24519393963735
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2070,unitless,1.66183188209519
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2070,unitless,1.9409752754903
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2070,unitless,1.93283987229316
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2070,unitless,1.13826371501342
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2080,unitless,2.09874092171442
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2080,unitless,1.26168739403639
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2080,unitless,1.04215423745106
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2080,unitless,1.43699323753457
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2080,unitless,1.29002985666467
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2080,unitless,1.27304421871168
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2080,unitless,1.6806168799119
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2080,unitless,1.31679479377656
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2080,unitless,2.02957179981257
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2080,unitless,2.01934725818546
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2080,unitless,2.47372486117256
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2080,unitless,1.15518616863468
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2080,unitless,1.2654202859711
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2080,unitless,1.01087813688185
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2080,unitless,2.00971654110032
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2080,unitless,1.06468097517226
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2080,unitless,1.41376562756857
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2080,unitless,1.10350643084471
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2080,unitless,1.16242309344757
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2090,unitless,1.31051766814449
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2090,unitless,1.11238871314492
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2090,unitless,2.12709434015537
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2090,unitless,2.10811768260414
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2090,unitless,1.34153463475231
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2090,unitless,1.42614646161225
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2090,unitless,1.17996909725987
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2090,unitless,1.07184078720262
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2090,unitless,1.12757942428806
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2090,unitless,1.04066132415976
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2090,unitless,1.45395796360066
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2090,unitless,1.18350969293465
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2090,unitless,2.03810871632917
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2090,unitless,2.28924762303647
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2090,unitless,1.33279252698166
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2090,unitless,2.71592921178828
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2090,unitless,1.30625095128348
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2090,unitless,1.36274471937658
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2090,unitless,1.70246459534603
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|ESHI,2100,unitless,1.42487819486608
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|ESHI,2100,unitless,1.43694584457393
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|ESHI,2100,unitless,1.10235830181646
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|ESHI,2100,unitless,1.14340796237276
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|ESHI,2100,unitless,1.46834896296581
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|ESHI,2100,unitless,1.18612857772242
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|ESHI,2100,unitless,1.35299195452396
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|ESHI,2100,unitless,2.55461580607226
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|ESHI,2100,unitless,2.27943139889501
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|ESHI,2100,unitless,1.36003429696983
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|ESHI,2100,unitless,2.23707504577841
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|ESHI,2100,unitless,3.05637711060292
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|ESHI,2100,unitless,1.20017829842561
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|ESHI,2100,unitless,1.35824749009259
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|ESHI,2100,unitless,1.07414280484423
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|ESHI,2100,unitless,1.44450868827919
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|ESHI,2100,unitless,2.06161032623243
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|ESHI,2100,unitless,1.74041751076661
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|ESHI,2100,unitless,1.17335831425982
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|RLI,2005,unitless,0.960655737704918
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|RLI,2005,unitless,0.908880308880309
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|RLI,2005,unitless,0.983829787234043
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|RLI,2005,unitless,0.966498740554156
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|RLI,2005,unitless,0.880267558528428
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|RLI,2005,unitless,0.930555555555556
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|RLI,2005,unitless,0.881545064377682
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|RLI,2005,unitless,0.96059379217274
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|RLI,2005,unitless,0.953284671532847
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|RLI,2005,unitless,0.965151515151515
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|RLI,2005,unitless,0.976759410801964
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|RLI,2005,unitless,0.948611111111111
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|RLI,2005,unitless,0.92
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|RLI,2005,unitless,0.917110266159696
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|RLI,2005,unitless,0.970321151716501
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|RLI,2005,unitless,0.951224944320713
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|RLI,2005,unitless,0.964590964590965
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|RLI,2005,unitless,0.957087583538516
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|RLI,2005,unitless,0.933812949640288
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|RLI,2010,unitless,0.97410071942446
AIM,SSP1p_20W_SPA1_BIOE,NAM,Biodiversity|RLI,2010,unitless,0.932319391634981
AIM,SSP1p_20W_SPA1_BIOE,OAM,Biodiversity|RLI,2010,unitless,0.967884828349945
AIM,SSP1p_20W_SPA1_BIOE,AME,Biodiversity|RLI,2010,unitless,0.94988864142539
AIM,SSP1p_20W_SPA1_BIOE,SAS,Biodiversity|RLI,2010,unitless,0.970940170940171
AIM,SSP1p_20W_SPA1_BIOE,ANZ,Biodiversity|RLI,2010,unitless,0.912432432432432
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|RLI,2010,unitless,0.961871262750616
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|RLI,2010,unitless,0.907692307692308
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|RLI,2010,unitless,0.973770491803279
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|RLI,2010,unitless,0.973611111111111
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|RLI,2010,unitless,0.925096525096525
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|RLI,2010,unitless,0.894420600858369
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|RLI,2010,unitless,0.978723404255319
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|RLI,2010,unitless,0.954655870445344
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|RLI,2010,unitless,0.963979848866499
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|RLI,2010,unitless,0.969829683698297
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|RLI,2010,unitless,0.954545454545455
AIM,SSP1p_20W_SPA1_BIOE,SEA,Biodiversity|RLI,2010,unitless,0.979705400981997
AIM,SSP1p_20W_SPA1_BIOE,OAS,Biodiversity|RLI,2010,unitless,0.938194444444444
AIM,SSP1p_20W_SPA1_BIOE,CAN,Biodiversity|RLI,2020,unitless,0.975409836065574
AIM,SSP1p_20W_SPA1_BIOE,USA,Biodiversity|RLI,2020,unitless,0.90965250965251
AIM,SSP1p_20W_SPA1_BIOE,BRA,Biodiversity|RLI,2020,unitless,0.975744680851064
AIM,SSP1p_20W_SPA1_BIOE,OSA,Biodiversity|RLI,2020,unitless,0.96272040302267
AIM,SSP1p_20W_SPA1_BIOE,WLD,Biodiversity|RLI,2020,unitless,0.957791065775589
AIM,SSP1p_20W_SPA1_BIOE,FSU,Biodiversity|RLI,2020,unitless,0.910367892976589
AIM,SSP1p_20W_SPA1_BIOE,EUE,Biodiversity|RLI,2020,unitless,0.972661870503597
AIM,SSP1p_20W_SPA1_BIOE,EUR,Biodiversity|RLI,2020,unitless,0.976388888888889
AIM,SSP1p_20W_SPA1_BIOE,MEN,Biodiversity|RLI,2020,unitless,0.895278969957082
AIM,SSP1p_20W_SPA1_BIOE,SSA,Biodiversity|RLI,2020,unitless,0.939541160593792
AIM,SSP1p_20W_SPA1_BIOE,CHN,Biodiversity|RLI,2020,unitless,0.971289537712895
AIM,SSP1p_20W_SPA1_BIOE,IND,Biodiversity|RLI,2020,unitless,0.936363636363636
